P_NAME,P_DETECTION,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_NAME,S_TYPE,S_MAG,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION
Kepler-1266 b,9,0.01893278333068909,0,0.12905825466267556,0.3187438262865427,0.38204140587385654,0.0,Kepler-1266,60,0.7247379343372533,0.5234200743494424,0.33000000000000007,0.21830985915492956,0.37500000000000006,0.3353741496598639,0.42759629449049247,0.735632183908046,0.27420541369490203,0.09222521209412089,0.40156009870338705,0.3635232250086104,0.24033591813009528,0.38206720017994433,0.3637065874941949,0.3820413999233644,0.015137355706640047,0.22372359925431815,0.0,2,0.3999999999999999,190328.64,+42 43 40.80,0.05861767861605909,0.18165327258866176,0.09162843898014203,0.5587067879506465,0.0,0.0,2.0,0,Lyra
Kepler-604 b,9,0.01903855306996668,0,0.12963389362192032,0.28908237520274477,0.39311506981222916,0.0,Kepler-604,60,0.6432581280263929,0.8379182156133829,0.55,0.40845070422535207,0.4444444444444445,0.23945578231292516,0.7308629936616284,0.5402298850574709,0.2744763162126823,0.09238432055096144,0.40051557703378426,0.3612082679175563,0.22719810169186166,0.39314040189078286,0.3742499594194783,0.3931150639683684,0.06253651232547638,0.3998170409959638,0.0,2,0.19999999999999996,192915.84,+42 37 34.47,0.274088545570196,0.4806942333540696,0.4524908698192345,0.6006088785204363,0.0,0.0,2.0,0,Cygnus
Kepler-222 c,9,0.051245438679993656,0,0.24763988026709646,0.11057214423658293,0.19451131439576314,0.0,Kepler-222,60,0.6842308306284257,0.6680297397769519,0.41000000000000003,0.29577464788732394,0.5416666666666667,0.03401360544217686,0.5212091662603608,0.6896551724137927,0.3466631778650699,0.1395635857175936,0.32264499337530445,0.15799394597575606,0.16988384090813044,0.1945449364246567,0.185156875976895,0.1945113066394926,0.08475015108292659,0.4469505026215578,0.0,2,0.19999999999999996,191137.46,+46 56 15.89,0.09619509972522253,0.2523477027186839,0.19218326576273195,0.1678023675206538,0.0,0.0,2.0,0,Lyra
Kepler-1820 b,9,0.026125125601565394,0,0.16008519456596823,0.34770353059616055,0.4482426576793452,0.0,Kepler-1820,60,0.7076438035438728,0.8197026022304832,0.5800000000000001,0.33802816901408456,0.5694444444444445,0.013605442176870748,0.6752803510482691,0.6551724137931032,0.29602357303729604,0.10546924821621721,0.3744529304423405,0.2792439684221794,0.28731808712129797,0.4482656886686531,0.42673761530838933,0.448242652366323,0.03720499153804142,0.3274456651693407,0.0,2,0.19999999999999996,194651.06,+48 16 20.22,0.20873853591096939,0.4087631345513051,0.41945519695256617,0.13005391776528097,0.0,0.0,2.0,0,Cygnus
Kepler-1835 b,9,0.03220688561002697,0,0.18397421137462583,0.13180479897693226,0.2154549831487723,0.0,Kepler-1835,60,0.6980657691693717,0.8427509293680298,0.45000000000000007,0.3591549295774647,0.11111111111111116,0.31292517006802717,0.7240370550950755,0.5632183908045985,0.3107262019984451,0.11488500775874169,0.3563139344008039,0.23346766841606367,0.15578798864238466,0.21548773096472093,0.20509760113993108,0.21545497559417404,0.1849765415208959,0.586226686097333,0.0,2,0.19999999999999996,184115.56,+43 59 08.48,0.26510926521067196,0.471343771291012,0.44697578087664885,0.6131892871778054,0.0,0.0,2.0,0,Lyra
Kepler-156 c,9,0.018562589243217516,0,0.12733133778494127,0.17644536607718347,0.25710158883004336,0.0,Kepler-156,60,0.6131937423508755,0.5420074349442381,0.37,0.25352112676056343,0.825,0.35170068027210877,0.4714773281326182,0.6896551724137927,0.2729246978921696,0.0914748415645671,0.40333743871589967,0.3694783743701382,0.15701639572911477,0.2571325982685268,0.244749847728497,0.2571015816764716,0.040104853026163526,0.3373031501438475,0.0,2,0.3999999999999999,192111.14,+37 44 57.94,0.07418142180153467,0.21285200246807706,0.10229630149703081,0.5951423410200839,0.0,0.0,2.0,0,Lyra
Kepler-239 c,9,0.018060182981648947,0,0.12502878194796221,0.6329764508075897,0.6206066441983631,0.0,Kepler-239,60,0.6739211408503167,0.47509293680297415,0.29000000000000004,0.21830985915492956,0.5972222222222222,0.21156462585034014,0.454412481716236,0.7241379310344831,0.27108372304659223,0.09040147995342461,0.40539226312702525,0.377380818943143,0.3923066864273394,0.6206224805156184,0.5908474913628011,0.6206066405450807,0.006369085434684039,0.14643087690435883,0.0,2,0.3999999999999999,193648.49,+40 39 47.99,0.0677429885964621,0.20033364239496992,0.07043279480070061,0.42879651632533544,0.0,0.0,2.0,0,Cygnus
Kepler-1627 b,9,0.03485112909196679,0,0.1929541791388441,0.07789619602841376,0.13023591718825228,0.0,Kepler-1627,60,0.5315143936572129,0.6724907063197025,0.4,0.2746478873239437,0.33333333333333337,0.3047619047619047,0.5382740126767431,0.6781609195402298,0.31714454036934075,0.11911935609929819,0.3530223223844318,0.22089733170350215,0.09932967079317684,0.1302722221465286,0.12395947806274986,0.1302359088130564,0.18496300686985792,0.5862122969895728,0.0,2,0.19999999999999996,185613.6,+41 34 36.22,0.10502143168019279,0.2670047836039263,0.19556841059638902,0.577910507210511,0.0,0.0,2.0,0,Lyra
Kepler-304 d,9,0.02110106298587974,0,0.1388441169698365,0.10564309183294993,0.16803081367356767,0.0,Kepler-304,60,0.6614829989889854,0.40706319702602234,0.33000000000000007,0.1690140845070422,0.5416666666666667,0.12857142857142856,0.3632374451487079,0.7816091954022983,0.281400244351454,0.09649640617593293,0.3923121445286645,0.3328502822340124,0.10901252615860306,0.16806554102917323,0.15994446485121722,0.16803080566230916,0.05168472852143273,0.3721042845713607,0.0,2,0.3999999999999999,193746.03,+40 33 27.15,0.04090276626511157,0.14136376645538906,0.05037798741563678,0.34918430698410574,0.0,0.0,2.0,0,Cygnus
Kepler-584 b,9,0.043577132582368186,0,0.22288740501957172,0.39467457315631715,0.5245546461242176,0.0,Kepler-584,60,0.6553636992497207,0.9513011152416357,0.7,0.556338028169014,0.5,0.182312925170068,0.93954168698196,0.4137931034482758,0.334145472577656,0.13069939154952104,0.33591074743649124,0.18271178528918577,0.3874246222162804,0.5245744917629102,0.4993952000978426,0.5245546415460244,0.09739096265467373,0.4697703628615405,0.0,2,0.0,191255.35,+42 24 49.03,0.7493945097807612,0.8531105699664178,0.8056989197149464,0.6053851818015409,0.0,0.0,2.0,0,Lyra
Kepler-726 b,9,0.028240520387117243,0,0.16820170389131933,0.24322119284995233,0.31391429947039,0.0,Kepler-726,60,0.6812376948863941,0.6750929368029741,0.41000000000000003,0.28169014084507044,0.34722222222222227,0.2904761904761904,0.530472940029254,0.666666666666667,0.3018133783112847,0.10912992780069011,0.3696304613520317,0.2632332069837504,0.21998038696460598,0.313942937480655,0.29884192977995117,0.3139142928638834,0.03662380405407409,0.3254026741688376,0.0,2,0.19999999999999996,192652.15,+44 53 14.45,0.10089818701511755,0.26023107341671836,0.19881047507323046,0.5720565122440707,0.0,0.0,2.0,0,Cygnus
Kepler-79 c,9,0.015548151673806125,1,0.1946810960165784,0.30660800808342,0.4256138661531054,0.1910828025477707,Kepler-79,60,0.5930399616878625,0.9434944237918215,0.7,0.5985915492957747,0.3708333333333334,0.2204081632653061,0.8527547537786445,0.36781609195402254,0.19553192037458778,0.05169814043846052,0.11167190305146626,0.08493050649310754,0.21097079939398095,0.41213335004263424,0.41805079365690584,0.425664510598599,0.09621365635848451,0.4676279596139339,0.0,2,0.0,200204.11,+44 22 53.58,0.4943885952765151,0.6757407202116765,0.7768815620361058,0.6520948902344404,0.0,0.0,2.0,0,Cygnus
Kepler-739 b,9,0.02903379343169919,0,0.17165553764678793,0.13824024227615184,0.22917669715936448,0.0,Kepler-739,60,0.7044511254190391,0.7304832713754648,0.4600000000000001,0.3169014084507042,0.36111111111111116,0.2768707482993196,0.6947830326669917,0.6436781609195403,0.3034581903307325,0.11018107090842157,0.36569984862790544,0.2556637970591175,0.1588469318830236,0.22920887221510783,0.21816221417778225,0.22917668973689634,0.1439708762602485,0.5384543518343503,0.0,2,0.19999999999999996,192016.32,+46 34 44.95,0.22974282948413352,0.43293435223012433,0.2639671026402512,0.5885569120752899,0.0,0.0,2.0,0,Cygnus
Kepler-803 b,9,0.03643767518113068,0,0.19871056873129173,0.5657023735218315,0.6201251805488686,0.0,Kepler-803,60,0.5810674187197362,0.8486988847583645,0.5800000000000001,0.47183098591549305,0.5,0.31972789115646255,0.80351048269137,0.47126436781609193,0.3203820544481463,0.12128381823340431,0.34915064620890274,0.21242351027539724,0.44688938174929504,0.6201410369629732,0.5903890838877888,0.62012517689095,0.03665395684905471,0.32550924349818666,0.0,2,0.19999999999999996,195653.2,+44 41 38.05,0.3899419864958662,0.5901323678712798,0.48068636038549367,0.6891583939946787,0.0,0.0,2.0,0,Cygnus
Kepler-817 b,9,0.1591305727431382,0,0.5003453833755468,0.04152059906273968,0.09412614347616755,0.0,Kepler-817,60,0.721478742084819,0.8271375464684017,0.56,0.40845070422535207,0.5,0.227891156462585,0.7279375914188201,0.5402298850574709,0.45004239197209345,0.22372546854945277,0.25029408724475677,0.054772484049434585,0.12295599603620301,0.09416395569814201,0.08957891743682561,0.09412613475326079,0.7731942349818814,0.9250645057799107,0.0,0,0.19999999999999996,194419.64,+39 09 41.81,0.2702048199892208,0.4766684311559848,0.4315580965361544,0.5935849417369045,0.0,0.0,2.0,0,Cygnus
Kepler-945 b,9,0.019540959331535247,0,0.13193644945889937,0.34737384695217505,0.4658160808858931,0.0,Kepler-945,60,0.6970015431277605,0.7739776951672863,0.5,0.36619718309859156,0.45833333333333337,0.2904761904761904,0.6977084349098001,0.5862068965517242,0.27619165371356674,0.09339487645960907,0.3982840140811334,0.353653334966309,0.27722346492646205,0.4658383783402012,0.44346948814633913,0.4658160757420902,0.03847824261420558,0.3318408818364691,0.0,2,0.19999999999999996,192504.74,+42 05 45.71,0.23306368533198518,0.4366570025645168,0.32910778489669285,0.6222266202427412,0.0,0.0,2.0,0,Lyra
Kepler-875 b,9,0.0230842455973346,0,0.14747870135850794,0.3077909652619213,0.4017814155031295,0.0,Kepler-875,60,0.6809051242483906,0.8631970260223047,0.5900000000000001,0.4647887323943662,0.513888888888889,0.21700680272108844,0.7518283764017553,0.49425287356321856,0.2874454423101976,0.10015831146876225,0.38456928990746936,0.3090694161390825,0.24542242534360562,0.40180638583839573,0.3825012939697002,0.40178140974271936,0.06631613384751602,0.4086303694990786,0.0,2,0.19999999999999996,194912.3,+43 08 30.59,0.3035490745725815,0.5103741646032793,0.5161719614607984,0.5964929119823831,0.0,0.0,2.0,0,Cygnus
Kepler-957 b,9,0.06843302131260247,0,0.29714483076214593,0.06322898759574065,0.11001444390948484,0.0,Kepler-957,60,0.7125658489863249,0.4933085501858736,0.3400000000000001,0.2112676056338028,0.45833333333333337,0.17346938775510204,0.45782545099951244,0.7471264367816088,0.37077196250999334,0.15744323052804196,0.3026972825638208,0.12262594722885056,0.1127402469293141,0.11005159293543212,0.10470636411223229,0.11001443533957085,0.16729337332724747,0.5667077771094607,0.0,2,0.3999999999999999,192037.53,+48 49 08.30,0.06898950332159468,0.20279712146005424,0.07910253892668087,0.41556420443265163,0.0,0.0,2.0,0,Cygnus
K2-218 b,9,0.0188005711565921,0,0.12842505180750632,0.09461982855205057,0.17764583293211364,0.0,K2-218,60,0.5188101952854787,0.788475836431227,0.5800000000000001,0.39436619718309857,0.8194444444444444,0.2571428571428571,0.6845441248171623,0.5747126436781613,0.2737698683342372,0.09196968576115531,0.40230718233969126,0.3657673119446,0.09923618362849862,0.17768015894570025,0.16909904319816593,0.17764582501344078,0.21641681053594836,0.617732415074685,0.0,2,0.19999999999999996,5114.31,+06 50 47.16,0.2184745905844228,0.4201057290831547,0.3620734879564497,0.6720026000089588,0.0,0.0,2.0,0,Pisces
HD 45184 b,8,0.032180443175207574,3,0.18316831683168316,0.06297974345476688,0.13047664901299952,0.44585987261146504,HD 45184,71,0.08400734315968716,0.830111524163569,0.56,0.44366197183098594,0.5277777777777778,0.44897959183673464,0.711847879083374,0.5977011494252871,0.3112896553741465,0.11525371573046383,0.35941530695311735,0.2362969482153622,0.08264587539560646,0.11966120624622939,0.1345211862870338,0.13057175137767696,0.42061807243351107,0.7649459620149475,0.0,2,0.19999999999999996,62443.68,-284650.3,0.24977741464466968,0.4550168223956752,0.43763482094611567,0.7700429915338644,0.0,0.0,2.0,0,Canis Major
Kepler-346 c,9,0.02543762229626104,0,0.15726456366566888,0.2663984353534452,0.3798748194511315,0.0,Kepler-346,60,0.6745197679987229,0.8910780669144982,0.48,0.4014084507042253,0.47222222222222227,0.1020408163265306,0.6114090687469527,0.5862068965517242,0.29418088556747635,0.10431704172997122,0.3767453319827078,0.2855671927665198,0.24968187870712602,0.37990070419304117,0.36164375385663944,0.3798748134797767,0.03761567791459424,0.3288752455082963,0.0,2,0.0,191202.86,+46 07 03.36,0.1520479164991955,0.3369617325323838,0.5668292467878628,0.3791963613699999,0.0,0.0,2.0,0,Lyra
Kepler-944 b,9,0.019540959331535247,0,0.13193644945889937,0.4867901624293729,0.5262397688974483,0.0,Kepler-944,60,0.6994625658489864,0.6591078066914497,0.39,0.2676056338028168,0.31944444444444453,0.2904761904761904,0.6479765967820575,0.6781609195402298,0.27619165371356674,0.09339487645960907,0.3982840140811334,0.353653334966309,0.32712268920229065,0.5262595441971681,0.5009996262603857,0.5262397643354816,0.02380567620741145,0.2727351766873296,0.0,2,0.19999999999999996,193424.31,+42 22 47.25,0.18240048993764574,0.3767400498096437,0.18265228158899313,0.560447339518643,0.0,0.0,2.0,0,Cygnus
Kepler-1738 b,9,0.02207943307419747,0,0.14316140916417225,0.08323800062438129,0.16345690900337026,0.0,Kepler-1738,60,0.7003272495077955,0.9022304832713757,0.6100000000000001,0.3873239436619718,0.4444444444444445,0.006802721088435373,0.6835689907362262,0.5977011494252871,0.2844179459952117,0.09831604133565887,0.3882853321764669,0.32053056148430864,0.09592831363351799,0.16349182727904427,0.15558959383860016,0.1634569009480684,0.24928991604623377,0.6472046802146798,0.0,2,0.0,194431.52,+47 26 19.72,0.21742956797081925,0.4189000574936472,0.6236236368443191,0.08925291840843952,0.0,0.0,2.0,0,Cygnus
Kepler-1642 b,9,0.02718282299434132,0,0.1647478701358508,0.1345408516678015,0.22002888781896968,0.0,Kepler-1642,60,0.6118634597988615,0.6390334572490708,0.41000000000000003,0.2746478873239437,0.45833333333333337,0.2904761904761904,0.4885421745490005,0.6781609195402298,0.29842676970855797,0.10698126105189525,0.3692069021266664,0.26827570113724025,0.1518884472671475,0.2200614447148499,0.20945247215254814,0.2200288803084148,0.05800994011156311,0.38872704837778216,0.0,2,0.19999999999999996,194850.91,+43 38 37.64,0.08116021636304879,0.22588509726089828,0.1671342793155085,0.5720565122440707,0.0,0.0,2.0,0,Cygnus
DMPP-1 b,8,0.06412290443704056,3,0.28505641261800596,0.20659898758204065,0.32739528165623494,0.5286624203821657,DMPP-1,48,0.19023040493800886,0.9516728624535316,0.74,0.5704225352112675,0.5,0.12312925170068025,0.8420282788883471,0.5287356321839081,0.36536368758264703,0.15333984336927942,0.3076211863337956,0.13022181412069792,0.25008301882164496,0.2982127322850799,0.33949029581171886,0.3276990305989314,0.15054653445301222,0.5457742670686412,0.0,2,0.0,54706.27,-103749.16,0.46952499226032923,0.6562362488191009,0.8162771651261544,0.5314604402125133,0.0,0.0,2.0,0,Orion
HD 102117 b,8,0.14281849912739966,3,0.4681096016578402,0.23199837347916893,0.33654309099662977,0.7643312101910829,HD 102117,106,0.15630819986165062,0.7505576208178439,0.5900000000000001,0.5492957746478873,0.8611111111111112,0.6666666666666665,0.7625548512920526,0.39080459770114917,0.43920898527654434,0.21398913886864024,0.2568989625265408,0.06134563217921154,0.3420927614702868,0.2932408647169134,0.36164375385663944,0.33719614190848474,0.09834947830741897,0.469575828869517,0.0,0,0.19999999999999996,114450.33,-584214.45,0.31978824540619805,0.5261369899630627,0.30364180441826677,0.9017700964959191,0.0,0.0,2.0,0,Centaurus
TOI-220 b,9,0.03643767518113068,1,0.15496200782868982,0.11743861736762069,0.18996148290804044,0.20382165605095542,TOI-220,146,0.35558452615335495,0.6178438661710037,0.36,0.2887323943661972,0.1708333333333334,0.6734693877551019,0.5558264261335933,0.4827586206896557,0.3638585410323033,0.15220737349631946,0.5901906065398327,0.435122002379829,0.14415328648494388,0.18313106525596645,0.18736071575376428,0.1899889426094265,0.10432353129292778,0.48122992884576843,0.0,2,0.3999999999999999,60711.93,-615949.96,0.11487336739183876,0.2827096282473634,0.14778077568118347,0.7597148133319102,0.0,0.0,2.0,0,Pictor
K2-276 b,9,0.036173250832936696,0,0.1975592908128022,0.2082777383276303,0.2862301396244583,0.0,K2-276,60,0.6341456925450966,0.5587360594795541,0.35,0.28169014084507044,0.5694444444444445,0.2571428571428571,0.4885421745490005,0.6206896551724137,0.3200184008197181,0.12103973974561286,0.35056587885806195,0.2144334870178044,0.2249250503163559,0.28625993320355864,0.27248349996674254,0.2862301327513734,0.035613041870400694,0.3217922821566137,0.0,2,0.3999999999999999,82348.68,+22 38 02.18,0.08116021636304879,0.22588509726089828,0.11017582725230232,0.5437914728112004,0.0,0.0,2.0,0,Cancer
Kepler-152 b,9,0.021629911682267702,0,0.14114667280681556,0.20249999793367454,0.27395281656234954,0.0,Kepler-152,60,0.6158543074549034,0.5397769516728625,0.36,0.19014084507042256,0.25000000000000006,0.12244897959183672,0.4592881521209166,0.7586206896551726,0.2830869675574145,0.09751141458869296,0.39034708925354117,0.3263325138059767,0.1779050117111616,0.2739831226111072,0.2607941093539283,0.2739528095710429,0.03357526511878013,0.3142787041458083,0.0,2,0.3999999999999999,190727.69,+41 59 20.25,0.06952990590216934,0.20385899074198371,0.10073669773132322,0.35560535165515195,0.0,0.0,2.0,0,Lyra
NGTS-16 b,9,0.56050438944418,1,0.8193644945889937,0.051203613073683145,0.10134809821858451,0.0,NGTS-16,113,0.6258314265950089,0.7115241635687735,0.53,0.5352112676056338,0.9583333333333333,0.6863945578231291,0.7430521696733301,0.4597701149425282,0.6871500227104559,0.4905778309169739,0.3658670591977679,0.04261123704491843,0.2115537548102953,0.10138560898781934,0.09645502956201046,0.10134808956521991,0.7378308154121971,0.9119382857913061,0.0,0,0.19999999999999996,35303.34,-304816.71,0.2908609276633879,0.4977709765600876,0.24728029795075804,0.8748432197086377,0.0,0.0,2.0,0,Eridanus
NGTS-15 b,9,0.6310992913427469,1,0.6903062399263182,0.0334378561899293,0.08160808858931151,0.0,NGTS-15,106,0.6351434044591073,0.730111524163569,0.52,0.35211267605633795,0.6805555555555556,0.2095238095238095,0.644076060458313,0.5172413793103452,0.7998468171148823,0.6534594379344724,0.6199228998666173,0.09661080769479172,0.1840823519431074,0.081646423329368,0.07766032308650522,0.08160807974586498,0.6501556146240732,0.8772310271768557,0.0,0,0.19999999999999996,45325.27,-324801.25,0.17890755081678503,0.3723315281250311,0.2692090212795723,0.5534211561039516,0.0,0.0,2.0,0,Caelum
HAT-P-63 b,9,0.5159623459728171,1,0.7025673497582315,0.03458705017637192,0.07881559942224363,0.4394904458598727,HAT-P-63,60,1.0000000000000002,0.6557620817843866,0.4600000000000001,0.36619718309859156,0.8208333333333333,0.5986394557823128,0.6148220380302292,0.5517241379310338,0.7122087750066978,0.5247873511445064,0.47343264643945837,0.0705001954129775,0.15694431632410227,0.071721801502075,0.08179254558850879,0.07887720586304482,0.598630942039886,0.8542178226692543,0.0,0,0.19999999999999996,183911.22,-200127.37,0.15466427710459932,0.3405307612443333,0.18468337592289863,0.7919644777889058,0.0,0.0,2.0,0,Sagittarius
